tourism_id,tourism_name,tourism_description,category,city,price,rating,tourism_location,tourism_image,tourism_gmaps,latlong,latitude,longitude
tfyboun95658ytyj1r2571i3oda2g93dk88zp8ow6t6wzh872fdt8mn,Ayam Taliwang Irama,Restoran Ayam,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Lombok,"50,000.00",4.3,"Jl. Ade Irma Suryani No.10, Karang Taliwang, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239",https://lh3.googleusercontent.com/p/AF1QipOz8eieDKEa01COnJ6jP_5acQJREK5PYmYx8IkN=s1360-w1360-h1020,"https://www.google.com/maps/place/Ayam+Taliwang/@-8.5829646,116.0963635,14z/data=!4m10!1m2!2m1!1sayam+taliwang+irama!3m6!1s0x2dcdc0aef06c91dd:0xb9fa7da112e41e1c!8m2!3d-8.5778993!4d116.1279291!15sChNheWFtIHRhbGl3YW5nIGlyYW1hWhUiE2F5YW0gdGFsaXdhbmcgaXJhbWGSARJjaGlja2VuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXdjbTkxVlVaUkVBReABAA!16s%2Fg%2F11bxfxb8vg?entry=ttu","-8.576556902339656, 116.12837834578986",-8.576556902,116.1283783
tfy6uvatx6ds1sj2hg0nzpsas0w86m1idaiu4jahxuef2gkpi4ab9mn,Baarkid's Resto,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Banyuwangi,"10,000.00",4.6,"Jl. Borobudur No.17, Taman Baru, Kec. Banyuwangi, Kabupaten Banyuwangi, Jawa Timur 68416",https://lh3.googleusercontent.com/p/AF1QipMzAud2H6LiAgz6fL5k7G-NK6aceKzGml9FXEOW=s1360-w1360-h1020,https://www.google.com/maps/place/Baarkid%27s+Resto/data=!4m7!3m6!1s0x2dd15b74843b8bb7:0x1fe982af7b9c27d1!8m2!3d-8.2223034!4d114.3646086!16s%2Fg%2F11gxzrgkbx!19sChIJt4s7hHRb0S0R0Sece6-C6R8?authuser=0&hl=id&rclk=1,"-8.222096338216398, 114.36496265157878",-8.222096338,114.3649627
tfydk88zp8ow6t5wyg862fdt8ptqy0bprx40lw8m0woahhgj949u3mn,Babakan Siliwangi City Forest Path Bandung,Forest walk Babakan Siliwangi adalah fasilitas publik berupa hutan kota. Hutan ini merupakan hutan kota yang masih aktif di kota Bandung hingga kini. Letaknya strategis berada di kawasan taman sari dekat dengan kampus ITB dan kebun binatang. Kawasan ini bernuansa sejuk karena didominasi oleh pepohonan yang rindang. Jembatan kayu dan besi yang saling terhubung mengelilingi kawasan ini menjadi jalan untuk menyusuri hutan. Pengunjung bisa berjalan di atas jembatan kayu sambil menikmati segarnya udara di kawasan hutan kota ini.,ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"0,00",4.6,"Jl. Tamansari No.90, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",https://asset.kompas.com/crops/lAQdv2oWv5Kpzaj-fCaOhDs9yE0=/0x0:1000x667/750x500/data/photo/2022/02/28/621c9a505dd6a.jpg,"https://google.com/maps/place/Babakan+Siliwangi+City+Forest/@-6.8861673,107.6112904,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e6f840ab33e3:0x734f9b066bb610fa!8m2!3d-6.8861673!4d107.6112904!16s%2Fg%2F11bzs0jmyn?entry=ttu","-6.886044808407712, 107.6112904",-6.886044808,107.6112904
tfyp88jce8p9uth9ngajqfe56ou3n0m2fnfd9mkzov0x5hhwx4k7rmn,Bakmie Jawa Khas Jogja Tresno Badja,Restoran Jawa,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Banten,"15,000.00",4.5,"Jalan Serdang Waringin Kurung X33G+XWW Margatani, Harjatani, Kec. Kramatwatu, Kabupaten Serang, Banten 42616",https://lh3.googleusercontent.com/p/AF1QipNDtaIXbMu_sMFXuBrvajQosb1KtJ9snJSD4Ij3=s1360-w1360-h1020,https://www.google.com/maps/place/Bakmie+Jawa+Khas+Jogja+Tresno+Badja/data=!4m7!3m6!1s0x2e418c31ae95bb01:0xaafbab237a2b8464!8m2!3d-6.0450054!4d106.0773191!16s%2Fg%2F11c58m42bl!19sChIJAbuVrjGMQS4RZIQreiOr-6o?authuser=0&hl=id&rclk=1,"-6.044711997526305, 106.07771606692165",-6.044711998,106.0777161
tfyrmjr3dsjq63nobptyrdjkim27cx65gjlfw72reguehqocl33msmn,Bakso Babi Pak Talen,Restoran Bakso,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"18,000.00",4.6,"C9WX+RJ4, Jl. Raya Tojan, Tojan, Kec. Klungkung, Kabupaten Klungkung, Bali 80716",https://lh5.googleusercontent.com/p/AF1QipMQBDUKDrV8VghMu1955h02vbabCTVB6C-zvVcU=w750-h563-p-k-no,https://www.google.com/maps/place/Bakso+Babi+Pak+Talen/data=!4m7!3m6!1s0x2dd211675488465d:0x93fa9d20aa6b0589!8m2!3d-8.5529923!4d115.3990911!16s%2Fg%2F11hd24t_k8!19sChIJXUaIVGcR0i0RiQVrqiCd-pM?authuser=0&hl=id&rclk=1,"-8.552774804827076, 115.39919838835718",-8.552774805,115.3991984
tfyzp8ow6t6wzh872fdt8ptqy1bqrx40lw9n0wpbhhgj949u33egimn,Bakso Enak Kutoarjo,Restoran Bakso,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Magelang,"14,000.00",4.5,"Jl. Jend. Sudirman No.33, Rejowinangun Sel., Kec. Magelang Sel., Kota Magelang, Jawa Tengah 56124",https://lh3.googleusercontent.com/p/AF1QipMN13f9j9YcHNv_VOt6HwuAetZRv_wKRlvekeVz=s1360-w1360-h1020,"https://www.google.com/maps/place/Bakso+Enak+Kutoarjo/@-7.4863618,110.218833,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8f47e7045573:0x8e5611472cbb17f7!8m2!3d-7.4863671!4d110.2214026!16s%2Fg%2F1pzscb9mm?entry=ttu","-7.486202220546582, 110.2213382269857",-7.486202221,110.2213382
tfyqy1bqrx40lw9n0wpbhhgj949u33egidu4zocdsbeovaja1kzyimn,Bakso Gibrass Pacitan,Restoran Bakso,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pacitan,"25,000.00",4.1,"Jl. H. Samanhudi No.14, Palihan, Pucangsewu, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63513",https://lh3.googleusercontent.com/p/AF1QipOMcc5voogFLaNDGsROxmFzlHHVqqpa15V9RGjS=s1360-w1360-h1020,"https://www.google.com/maps/place/Bakso+Gibrass+Pacitan/@-8.1941821,111.0974763,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7961dc221bfff5:0x975e9632ea808bfd!8m2!3d-8.1941874!4d111.1000459!16s%2Fg%2F11c6pqv832?entry=ttu","-8.193959084943689, 111.10005662883573",-8.193959085,111.1000566
tfyxky270mstrvbgl6fepsuo5gb0np3nqzxluccv1at7s9l3mtp2qmn,Bakso President Malang,"Restoran simpel tepat di sebelah jalur kereta api, dikenal dengan hidangan bakso kuahnya yang sederhana.",ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Malang,"30,000.00",4.1,"Jl. Batanghari No.5, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111",https://lh3.googleusercontent.com/p/AF1QipP7-TsQSA1wGkd1mVy2qPtK1rnZehW2-CdohsAW=s1360-w1360-h1020,"https://www.google.com/maps/place/Bakso+President+Malang/@-7.9622946,112.6342388,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd628335d4e5bfd:0x857ffeffd55450b0!8m2!3d-7.9622999!4d112.6368084!16s%2Fg%2F1hc95y1hg?entry=ttu","-7.962007701292725, 112.63681912883573",-7.962007701,112.6368191
tfy4ceo34biey9m0ea2ouvuxnin8hgsuwq8id2pr5ps29nxoexdcvmn,Bakso Semeru,Restoran Bakso,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kutai Timur,"60,000.00",4.1,"Makmur Jaya, Kec. Kongbeng, Kabupaten Kutai Timur, Kalimantan Timur 75655",https://lh3.googleusercontent.com/p/AF1QipPcqHe7lLCO5tdUiMx2KH6DhRn_oCwiEg2pDPtv=s1360-w1360-h1020,https://maps.app.goo.gl/3WpUi99goZ1nunLH6,"1.1367669473663697, 116.9278901",1.136766947,116.9278901
tfynq8zyt64kzgkhps2hiovrcn0erng2887a0v0luu5794lvqf34jmn,Bakso So'un & Mie Ayam Lodaya,Restoran Bakso,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bandung,"27,000.00",4.5,"Jl. Veteran No.3, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",https://lh5.googleusercontent.com/p/AF1QipOdA27XmsxtOepvK4jdP7HBy8LPQwD_lZCyGw1h=w408-h306-k-no,"https://www.google.com/maps/place/Bakso+So'un+%26+Mie+Ayam+Lodaya/@-6.918311,107.6137761,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e62e2379b349:0xfea792daba36f97d!8m2!3d-6.918311!4d107.6137761!16s%2Fg%2F11b6s11wq8?entry=ttu","-6.9181033109515155, 107.61400140555011",-6.918103311,107.6140014
tfyqrx40lw9n0wpbhhgj949u33egidu4zocdsbeovaja1kzyi5h7amn,Bakso Son Haji Sony 1,Restoran Bakso,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Lampung,"30,000.00",4.3,"Jl. Wolter Monginsidi No.42 A, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214",https://lh3.googleusercontent.com/p/AF1QipNHybseDJw_rgYSFU75idf36UfpsdKGjLXBCjXZ=s1360-w1360-h1020,"https://www.google.com/maps/place/Bakso+Son+Haji+Sony+1/@-5.4233953,105.2487825,17z/data=!3m1!4b1!4m6!3m5!1s0x2e40da4476346d19:0x86c4c71669ce4df8!8m2!3d-5.4234006!4d105.2513521!16s%2Fg%2F1pzppp5zh?entry=ttu","-5.42316028178027, 105.25134137116427",-5.423160282,105.2513414
tfy6ds1sj2hg0nzpsas0w86m1idaiu4jahxuef2gkpi4ab9dty3oxmn,Bale Ayu Giwangan,Restoran Seafood,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bantul ,"70,000.00",4.5,"Jl. Imogiri Tim. No.KM 6, Nglebeng, Tamanan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55791",https://lh3.googleusercontent.com/p/AF1QipOHa5qMsvMr0NScV-b4L3rtHAKZvQ0iaU3zdXOV=s1360-w1360-h1020,https://www.google.com/maps/place/Bale+Ayu+Giwangan/data=!4m7!3m6!1s0x2e7a56e347be57ab:0x2ac64ce634a7a243!8m2!3d-7.8399734!4d110.3914676!16s%2Fg%2F1hc559gd5!19sChIJq1e-R-NWei4RQ6KnNOZMxio?authuser=0&hl=id&rclk=1,"-7.839808657403478, 110.39200404178602",-7.839808657,110.392004
tfyqymld3m1ak7j9cumkgtr6m374ceo34biey9m0ea2ouvuxnin8hmn,Bale Bengong Jogjakarta Restaurant,Restoran Seafood,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Sleman,"85,000.00",4.2,"Jalan Raya Solo KM12,5, Tirtomartani, Kalasan, Karang Kalasan, Tirtomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",https://lh3.googleusercontent.com/p/AF1QipMsDTy6Cl-K9vQ6ahxZLHNyEBNWUjR9EmsuhdzT=s1360-w1360-h1020,https://maps.app.goo.gl/uWcRVnNkAbGthjN68,"-7.773517852225468, 110.46313425767143",-7.773517852,110.4631343
tfyptyrdjkim27cx65gjlfw72reguehqocl33ms1kyj0cudkgthxmmn,Balibu Rumah Makan Khas Sunda,Restoran Sunda,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bandung,"90,000.00",4.5,"Jl. Raya Tangkuban Parahu No.423A, Cibogo, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",https://lh5.googleusercontent.com/p/AF1QipNbJCQ30hpY4wvvvSuXRlyQWZx6h4I-mgxSR5q7=w375-h281-p-k-no,"https://www.google.com/maps/place/Balibu+Rumah+Makan+Khas+Sunda/@-6.811235,107.624342,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e0fdacc2399f:0x2427a5f926c67c57!8m2!3d-6.811235!4d107.624342!16s%2Fg%2F1tlv49j1?entry=ttu","-6.811069876694656, 107.62473896692165",-6.811069877,107.624739
tfyfw72reguehqocl33ms1kyj0cudkgthxmtxu3epuv1iez0mr4a2mn,Bamboo Forest At Penglipuran Village,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"35,000.00",4.4,"Jl. Penglipuran, Kubu, Kec. Bangli, Kabupaten Bangli, Bali 80661",https://lh5.googleusercontent.com/p/AF1QipO9CwsuAv1gG1YZoBx3Rcyrd059L6mb5d49Dxik=w425-h240-k-no,"https://www.google.com/maps/place/Bamboo+Forest+At+Penglipuran+Village/@-8.4189443,115.3602731,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd2196eace4f4a9:0x96a5c1006fe19096!8m2!3d-8.4189443!4d115.3602731!16s%2Fg%2F11c268t6g0?entry=ttu","-8.41877979502901, 115.36029455767144",-8.418779795,115.3602946
tfyluu5794lvqf34j25fm1a1sbqp9w8y1j195hfvarmjr3dsjq63nmn,Banda Seafood,Restoran Seafood,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Aceh,"100,000.00",4.2,"H84C+4XX, Jl. Teungku Angkasa, Kuta Alam, Kec. Kuta Alam, Kota Banda Aceh, Aceh 24415",https://lh3.googleusercontent.com/p/AF1QipO7zhOqqik1dUvUD3cO-jFYLJLGHAa0zlnI7ZAv=s1360-w1360-h1020,"https://www.google.com/maps/place/Banda+Seafood/@5.5553576,95.3224929,17z/data=!3m1!4b1!4m6!3m5!1s0x304030979ff9bf3d:0x4fb498dca949960!8m2!3d5.5553576!4d95.3224929!16s%2Fg%2F11bc739xg7?entry=ttu","5.555651257134236, 95.32250362883563",5.555651257,95.32250363
tfygj1jrmzxds9319lva18ok56t7ag9v1103kotenny02xeoj8wxcmn,BANDROS ATA,Toko Kue,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Sukabumi,"22,000.00",4.5,"Jl. Gudang No.4, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113",https://lh3.googleusercontent.com/p/AF1QipMiPCWkJ1gwkbXhHv83QuerdwA-2IKSP0sIQbJB=s1360-w1360-h1020,https://maps.app.goo.gl/EVUV8XK583sZoNuu6,"-6.922297707816899, 106.9341827671441",-6.922297708,106.9341828
tfyhio41ln9drwpb887a05al43e793l5qpc4ic5fmaa11kqziwhyamn,Banyu Mili Resto,Restoran Seafood,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Sleman,"295,000.00",4.4,"Jl. Nusa Indah, Kwarasan, Nogotirto, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55592",https://lh3.googleusercontent.com/p/AF1QipO5l5WJoD2zCXWTDudNjM5EWu5v1yWPkvE-zNyU=s1360-w1360-h1020,https://maps.app.goo.gl/wTVArj2VrjEwFRR16,"-7.770296726251838, 110.34429420312487",-7.770296726,110.3442942
tfyu5794lvqf34j25fm1a1sbqp9w8y1j195hfvarmjr3dsjq63nobmn,Baso Mantep Cilengkrang,Restoran Bakso,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bandung,"25,000.00",4.4,"Jl. Cilengkrang II No.5, Palasari, Kec. Cibiru, Kota Bandung, Jawa Barat 40615",https://lh5.googleusercontent.com/p/AF1QipNNMRdgcYDuiRUPnJPz0rC2_8K4BWi-5MG89ySY=w750-h563-p-k-no,"https://www.google.com/maps/place/Baso+Mantep+Cilengkrang/@-6.924232,107.7117081,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68c2d4b4cfcaf1:0x466c20bedbd4e841!8m2!3d-6.924232!4d107.7117081!16s%2Fg%2F11c59_mmyh?entry=ttu","-6.924077566499691, 107.71199777856445",-6.924077566,107.7119978
tfy5al43e793l5qpc4ic5fmaa11kqziwhyajb95hfvkrvt1cdstzgmn,Batagor & Nasi Timbel Pak Gendut,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kutai Timur,"140,000.00",4.2,"75683, Jl. Yos Sudarso II No.23, Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683",https://lh5.googleusercontent.com/p/AF1QipNS37kZ4bNugPLUuhMLnEYf8CIyv3GQwWzY1Mxg=w900-h1482-p-k-no,https://maps.app.goo.gl/GaZhRXTcMYhG4VuC8,"0.5681691004104058, 117.53274503472117",0.5681691004,117.532745
tfy0mr4a2ollkodinyhgslnhyi32piwpjszonefx3cv9vbowomivtmn,Bebek Ali Borme,Restoran Indonesia,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bandung,"28,000.00",4.6,"Blok 60, Jl. Teuku Umar No.6, Lebak Gede, Coblong, Bandung City, West Java 40132",https://lh5.googleusercontent.com/p/AF1QipMN8lI8w_32vl6F0LeXJ26CB4BDIRhXUCuSytFA=w426-h240-k-no,"https://www.google.com/maps/place/Bebek+Ali+Borme/@-6.8919578,107.6167602,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e6519c285359:0x546fd8fdb4f3e3ee!8m2!3d-6.8919578!4d107.6167602!16s%2Fg%2F1pzpl9ssy?entry=ttu","-6.891803355959915, 107.61723226877169",-6.891803356,107.6172323
tfyjnks44jkr7uepcguzseabad3y3o6w8ac6o8tif7lf8ipdd4udtmn,Bebek Boedjang - A.Yani 2,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kubu Raya,"50,000.00",4.7,"Jl. Arteri Supadio, Tlk. Kapuas, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78391",https://lh3.googleusercontent.com/p/AF1QipNCePCB3Tjcxi-WS5Ww5-OYRSDRLGd_c_MyCBIB=s1360-w1360-h1020,"https://www.google.com/maps/place/Bebek+Boedjang+-+A.Yani+2/@-0.1437872,109.3256885,11z/data=!4m10!1m2!2m1!1sbebek+boedjang+kubu+raya!3m6!1s0x2e1d51a7326a0225:0xc50baaf8cc2026d3!8m2!3d-0.1219677!4d109.3988853!15sChhiZWJlayBib2VkamFuZyBrdWJ1IHJheWFaGiIYYmViZWsgYm9lZGphbmcga3VidSByYXlhkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSYWJrNTJUbmRSUlJBQuABAA!16s%2Fg%2F11hy_lsxy5?entry=ttu","-0.09243613922255565, 109.4148094828575",-0.09243613922,109.4148095
tfyjvlo6owr42ixe86eq0f6dtpabycfle06659ptyjss3572jtod1mn,Bebek dan Ayam Goreng Pak Ndut Sangatta,Restoran Masakan Ayam,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kutai Timur,"154,300.00",4.4,"GGCH+VWX, Jl. Yos Sudarso IV, Tlk. Lingga, Kec. Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683",https://lh3.googleusercontent.com/p/AF1QipPCg8_tSu9OL6yFq6FiZ_PofIv24uB-uS6yrqoM=s1360-w1360-h1020,https://maps.app.goo.gl/EUcHMWBtYm5TBrNT7,"0.6032498536273005, 117.51337992499897",0.6032498536,117.5133799
tfyxkm0knx4isj9s87qdqgj1jrmzxds9319lva18ok56t7ag9v110mn,Bebek Goreng H Slamet,Rumah Makan,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Wonosobo,"25,000.00",4.3,"Jalan Sukarno Hatta (Sindoro No.22), Timur Alun-alun, Wonosobo, Wonosobo Timur, Kecamatan Wonosobo, Wonosobo Timur, Wonosobo Tim., Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56311",https://lh3.googleusercontent.com/p/AF1QipOqPrP6rmvBPNwuYEPR1Kxhvr3pG17DNkPj1sw3=s1360-w1360-h1020,https://maps.app.goo.gl/k7Gs2qJGSmz7pZkPA,"-7.347843620698359, 109.90596547013861",-7.347843621,109.9059655
tfymzdrnf1787a0v0lut5793lvqf24i25fm0a1raqp8w8y1j194hfmn,Bebek Goreng H. Slamet,Restoran Masakan Bebek dan Ayam,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"39,000.00",4.5,"Jl. Taman Jl. Darmo Permai Tim. I No.3, Sonokwijenan, Kec. Sukomanunggal, Surabaya, Jawa Timur 60189",https://lh3.googleusercontent.com/p/AF1QipOiwra3PC7AuRUfmuKKW3AfD7vmFYEdj950a8ie=s1360-w1360-h1020,https://www.google.com/maps/place/Bebek+Goreng+H.+Slamet/data=!4m7!3m6!1s0x2dd7fc13c6031b19:0xda4aa25d3f0e21f6!8m2!3d-7.2855307!4d112.700653!16s%2Fg%2F1pzs9bwgz!19sChIJGRsDxhP81y0R9iEOP12iSto?authuser=0&hl=id&rclk=1,"-7.285280607840378, 112.70059935582141",-7.285280608,112.7005994
tfyps29nxoexdcvjvlo6owr42ixe86eq0f6dtpabycfle06659ptymn,bebekbangalex,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Situbondo,"37,000.00",4.4,"jalan madura, utara terminal, Kec. Situbondo, Kabupaten Situbondo, Jawa Timur",https://lh3.googleusercontent.com/p/AF1QipPg4CV6qgp4rMIk1C0fJ2Tv2kJQbJ1XeXzqNbC1=s1360-w1360-h1020,https://maps.app.goo.gl/q1qwrsZdmUxyz5dC8,"-7.705348785059944, 114.012637",-7.705348785,114.012637
tfyx3cv9vbowomivt8x496eqq56dtg0by2fle0wxwzpkpasitwys9mn,Bigul DauhTungkub Waribang,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"35,000.00",4.7,"Jl. Waribang No.7, Kesiman Petilan, Kec. Denpasar Tim., Kota Denpasar, Bali 80237",https://lh5.googleusercontent.com/p/AF1QipPvbStEhXToE6i7ILnWEw2unjY36Vaq_bgu8Krx=w408-h544-k-no,https://www.google.com/maps/place/Bigul+DauhTungkub+Waribang/data=!4m7!3m6!1s0x2dd2412597d64d17:0xf7d886a2f21f58a8!8m2!3d-8.6482345!4d115.2465532!16s%2Fg%2F11sb4rzmkw!19sChIJF03WlyVB0i0RqFgf8qKG2Pc?authuser=0&hl=id&rclk=1,"-8.6480488800699, 115.2465102846571",-8.64804888,115.2465103
tfyeq8ryu7vb07b9hs389fwsde05iog2zzy2rw1dvv6z1vcwig4wamn,Blue Corner,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Labuan Bajo,"40,000.00",4.3,"Jl. Simpang Pede, Labuan Bajo, Kec. Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Tim.",https://lh3.googleusercontent.com/p/AF1QipP1jwBFE_gHuN0R2szZF_hpGr130nCGVnOY9Rc_=s1360-w1360-h1020,"https://www.google.com/maps/place/Blue+Corner/@-8.5013643,119.8796357,17z/data=!3m1!4b1!4m6!3m5!1s0x2db466817f3cc45b:0x5600b6c8cba27c69!8m2!3d-8.5013696!4d119.8822053!16s%2Fg%2F11bxf36z6r?entry=ttu","-8.501236963090285, 119.88226967301433",-8.501236963,119.8822697
tfyy270mssrvbgk6eepsuo5gbznp3nqzxluccv19t7s9l3ltp2q6umn,Blue Lagoon Jogja,"Blue Lagoon adalah salah satu wisata air Jogja yang sudah sangat terkenal dan banyak dikunjungi oleh wisatawan dari berbagai daerah penjuru. Banyak yang menganggap bahwa Blue Lagoon sebagai surga wisata Jogja tersembunyi. Meskipun keindahan yang ditawarkan oleh tempat ini sangat mahal, namun untuk bisa menikmatinya kamu tidak perlu merogoh kocek dalam2. Karena budget untuk masuk ke area wisata ini tidak semahal yang ada di Islandia.",ctgry0hdxzlz391ntutwchm7gfrtvptfry089,Yogyakarta,"10,000.00",4.3,"Area Sawah, Widodomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584",https://lh3.googleusercontent.com/p/AF1QipM2M0z14aktPaKTqeTlwj_wts5JOYCLA6jBgeiO=s1360-w1360-h1020,https://www.google.com/maps/search/Blue+Lagoon+Jogja,"-7.702657371551255, 110.44943216506917",-7.702657372,110.4494322
tfy8p9uth9ngajqfe56ou3n0m2fnfd9mkzov0x5hhwx4k7r2pt7c5mn,Bob Mie,Restoran Mie,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Banten,"50,000.00",4.3,"Blok A8, No. 27, Ruko Pondok Cilegon Indah, Kedaleman, Kec. Cibeber, Kota Cilegon, Banten 42422",https://lh3.googleusercontent.com/3UTSUffbc5WFnlruCwWHronmjquRkrqSpsIW5oJ0ZDBuschDQGrmRdBdSt5dd7cg=s1360-w1360-h1020,https://www.google.com/maps/place/Bob+Mie/data=!4m7!3m6!1s0x2e418dcc81beab9d:0x201b31ae7a25c92e!8m2!3d-6.0353903!4d106.0802203!16s%2Fg%2F1pzrs6v4r!19sChIJnau-gcyNQS4RLskleq4xGyA?authuser=0&hl=id&rclk=1,"-6.035160908551821, 106.0806494534288",-6.035160909,106.0806495
tfy3dsjq62nobpsyrdjjim26bw55gikfw61qefudhqocl33ms0kxjmn,Bon Ami Restaurant,Restoran Indonesia,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"176,000.00",4.6,"Jl. Simpang Darmo Permai Sel. II No.1A 1D, Pradahkalikendal, Kec. Dukuhpakis, Surabaya, Jawa Timur 60226",https://lh3.googleusercontent.com/p/AF1QipOHtdG7LdnZe6c0-4vz8d6xfD-3_3gClzUvxfWk=s1360-w1360-h1020,https://www.google.com/maps/place/Bon+Ami+Restaurant/data=!4m7!3m6!1s0x2dd7fc3b50d77939:0x9ae498ece7812373!8m2!3d-7.2808879!4d112.6841826!16s%2Fg%2F1tcynnbj!19sChIJOXnXUDv81y0RcyOB5-yY5Jo?authuser=0&hl=id&rclk=1,"-7.280712301573359, 112.68428988835721",-7.280712302,112.6842899
tfyvarljr3dsjq62nobpsyrdjjim26bw55gikfw61qefudhqocl33mn,Bon Ami Restaurant - Kombes Pol. M. Duryat,Restoran Indonesia,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"176,000.00",4.6,"Jl. Kombes Pol. Moh. Duryat No.27, Tegalsari, Kec. Tegalsari, Surabaya, Jawa Timur 60262",https://lh3.googleusercontent.com/p/AF1QipNoN3d1Uh3X8VzW7-77kKxKDY4dmfv5KtIark11=s1360-w1360-h1020,https://www.google.com/maps/place/Bon+Ami+Restaurant+-+Kombes+Pol.+M.+Duryat/data=!4m7!3m6!1s0x2dd7fbe070dfeeb9:0xdfcb535c3b2dafb1!8m2!3d-7.2688889!4d112.7386167!16s%2Fg%2F11bbrg6ygg!19sChIJue7fcOD71y0Rsa8tO1xTy98?authuser=0&hl=id&rclk=1,"-7.268638798564295, 112.73859524232854",-7.268638799,112.7385952
tfywvzokpasitwys9tf41t70u3bzyqgzenxkwmp7zxt64jzgkhpr1mn,Boncafe - Pregolan,Restoran Steak,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"240,000.00",4.7,"Jl. Pregolan No.2, Tegalsari, Kec. Tegalsari, Surabaya, Jawa Timur 60262",https://lh3.googleusercontent.com/p/AF1QipOUpbWHD8EjBXj0q_llWpi37FkYxMJV51y2BhnJ=s1360-w1360-h1020,https://www.google.com/maps/place/Boncafe+-+Pregolan/data=!4m7!3m6!1s0x2dd7fbdff0da1b6b:0x8445a0ff1627a868!8m2!3d-7.2661868!4d112.7397954!16s%2Fg%2F1tfvw7xk!19sChIJaxva8N_71y0RaKgnFv-gRYQ?authuser=0&hl=id&rclk=1,"-7.265830270234995, 112.7398383153429",-7.26583027,112.7398383
